Image_id,True Label,Count,WordLevel,Ngram,Charlevel,NB Average Prediction
39812983_2226729440891417_3378182346002923520_n.jpg,0,0,0,0,0,0.0
105492701_272385717202716_1054635063946568662_n.jpg,1,1,1,1,1,1.0
119984654_367215631111929_4821861597602686792_n.jpg,10,4,4,0,0,2.0
71179760_157390798691927_2109539685909183714_n.jpg,0,0,0,0,0,0.0
927989_457882631020985_1522978154_n.jpg,0,2,0,0,2,1.0
16790246_269891373451493_315140914651594752_n.jpg,1,0,0,0,0,0.0
10838736_680405915406984_1216893951_n.jpg,2,0,0,0,0,0.0
89416773_634666054013360_1349280779608970439_n.jpg,0,0,0,0,0,0.0
159284101_2864692773857930_6383430597980558034_n.jpg,4,2,0,0,2,1.0
13696524_811563282312138_551100842_n.jpg,0,0,0,0,0,0.0
11325823_1439286499707395_1490065727_n.jpg,0,0,0,0,0,0.0
180736926_463945668186136_4675292995610484081_n.jpg,6,2,2,1,2,2.0
10453927_1785896678301491_2053956121_n.jpg,0,0,0,0,0,0.0
21227662_517326455276396_8643663155404210176_n.jpg,1,0,0,1,1,0.0
47112997_805017289850594_8288944449440834128_n.jpg,7,0,0,0,0,0.0
71043349_503244666891225_2234099236873371088_n.jpg,0,0,0,0,0,0.0
32321869_139768963550372_3314634911834439680_n.jpg,1,2,2,1,1,2.0
30829654_328434531018058_678677580924059648_n.jpg,0,0,0,0,0,0.0
116829569_2395748574051757_7952423378604219433_n.jpg,1,1,0,0,2,1.0
11379963_429421927231214_2050717600_n.jpg,3,2,2,2,2,2.0
26156317_1532766663473996_3388588063918653440_n.jpg,4,4,2,4,4,4.0
21227195_263877550767918_6335222107588263936_n.jpg,2,1,1,1,1,1.0
94433175_1121972018160089_4058285739846348322_n.jpg,1,1,1,1,2,1.0
67468380_376999522977298_7531390994416749885_n.jpg,0,0,0,1,0,0.0
91210123_2478971395696587_4290704433438989571_n.jpg,1,1,1,1,0,1.0
44586840_1996135484013128_9019396673669698073_n.jpg,0,1,1,1,0,1.0
26295255_415730592192839_2673117521099358208_n.jpg,1,1,1,1,0,1.0
49317212_2253986881490977_6458362397297992367_n.jpg,1,1,0,0,1,0.0
146929413_483885856110297_223243649447753856_n.jpg,7,0,0,0,0,0.0
51054924_151416372520012_4465358313583472076_n.jpg,0,0,0,0,0,0.0
119047515_812186086255713_3125995977166399540_n.jpg,4,1,0,0,0,0.0
21294486_113651292687670_6113984128808386560_n.jpg,0,0,0,0,0,0.0
24331672_131049090902773_3539128205241745408_n.jpg,12,0,0,0,0,0.0
30591975_206924040085429_2533821986409283584_n.jpg,0,0,0,0,0,0.0
134751422_1368545813479185_6859059702138844629_n.jpg,10,8,8,3,2,5.0
38769094_708933252780516_4357992556634570752_n.jpg,2,0,0,0,0,0.0
16906136_1726796870964860_8667046877214015488_n.jpg,5,2,1,0,0,1.0
21294556_321147485014756_6805387294103568384_n.jpg,0,0,0,0,1,0.0
30604420_828081830712642_6693709640372322304_n.jpg,0,0,0,0,0,0.0
159166850_1335562470155393_4388872399442833706_n.jpg,2,2,2,2,2,2.0
1740369_1409906732597881_321314078_n.jpg,0,2,0,0,0,0.0
146808900_118052620222247_1776370057941679101_n.jpg,3,0,3,0,1,1.0
13269598_2027117300847628_1793181620_n.jpg,2,1,1,1,0,1.0
35575070_235490043926426_4247367367459340288_n.jpg,2,1,1,1,1,1.0
17817790_1454432321298885_2411640255716261888_n.jpg,0,0,0,0,0,0.0
21569172_1448215581960075_8410322134877863936_n.jpg,0,0,0,0,0,0.0
19228407_303351943410818_2519903822764048384_n.jpg,9,0,0,0,0,0.0
28155943_1757283047699444_7096073309216833536_n.jpg,2,1,2,1,0,1.0
156270162_336986301027224_6879006946977606141_n.jpg,1,0,0,0,1,0.0
21225007_596678890455814_227105900538626048_n.jpg,2,1,1,0,1,1.0
13259613_1108016632594298_1647034928_n.jpg,1,1,2,0,2,1.0
17662570_1911391692439278_8119968872355856384_n.jpg,2,2,2,2,2,2.0
10817955_323566487838454_967101880_n.jpg,0,0,0,0,0,0.0
23824802_1550957314959187_4845823201336360960_n.jpg,1,1,1,1,2,1.0
21879533_1915451302005123_2269155871017664512_n.jpg,0,0,0,0,0,0.0
18809095_235975573560693_8709274596236328960_n.jpg,0,2,0,0,0,0.0
30076329_452866221835811_1328782178946908160_n.jpg,0,0,0,0,0,0.0
73427308_2478444252244718_433007720988481353_n.jpg,0,0,0,0,0,0.0
77152281_2552847451657565_7729993034592171680_n.jpg,2,0,0,0,0,0.0
105007486_1187148941627413_829805742238956349_n.jpg,0,0,0,0,0,0.0
18949964_1853215921671510_5714611243260575744_n.jpg,2,0,0,0,0,0.0
27574166_574352002906274_7233529884939649024_n.jpg,6,2,2,7,2,3.0
56981657_873779709650275_1938053839528680624_n.jpg,0,1,0,0,0,0.0
23823194_146457982746962_5586000706734653440_n.jpg,2,1,1,0,1,1.0
21224567_290143414799579_3389121541806489600_n.jpg,0,0,0,0,0,0.0
82471520_1229590204098478_9085048180348247649_n.jpg,1,1,0,0,0,0.0
82229813_2559763267605087_4083340342526123553_n.jpg,2,2,0,0,3,1.0
54513840_156789752001301_4076128841679147574_n.jpg,1,0,0,0,1,0.0
30086301_226292901255730_2302618888933736448_n.jpg,3,1,1,0,0,0.0
13744275_174139919670540_744609426_n.jpg,0,0,0,0,0,0.0
22158997_613398862117677_5196618958794391552_n.jpg,6,0,0,0,0,0.0
21224304_306760079790529_4962159292560965632_n.jpg,6,2,2,2,2,2.0
30592050_385078978634897_7236235916199591936_n.jpg,0,0,0,0,0,0.0
81244055_138348250944904_7544142323235272345_n.jpg,1,0,1,0,1,0.0
23667991_114215275939431_6997630618683047936_n.jpg,1,0,0,0,2,0.0
118233460_224994462245540_8029398147974414460_n.jpg,6,6,6,0,6,4.0
11311435_768175436624332_2066817766_n.jpg,2,1,0,2,2,1.0
1517103_780626135284504_279424819_n.jpg,1,0,0,0,0,0.0
129748158_313595369782958_210335793965815798_n.jpg,4,4,3,4,0,3.0
45485404_270709463629894_5350144450646386626_n.jpg,2,1,0,0,1,0.0
11378724_1406008616392208_2064570308_n.jpg,0,0,0,0,0,0.0
30841758_204721023460332_4642057381444845568_n.jpg,0,1,0,1,0,0.0
22860985_1953449498228068_8348310881662140416_n.jpg,4,0,0,0,1,0.0
66605239_388412928448533_1396883723100340373_n.jpg,2,1,1,1,0,1.0
30591107_1971078499888346_464632611508060160_n.jpg,0,0,0,1,0,0.0
35576070_274745656603098_1995156795986804736_n.jpg,8,0,0,0,0,0.0
37700099_405538773184631_2237061122307915776_n.jpg,0,1,0,0,0,0.0
915467_696266870414098_1282491180_n.jpg,0,0,0,0,1,0.0
90994931_660679641364943_4554476719824052747_n.jpg,0,1,1,0,1,1.0
19228651_457065791335246_9219311677852352512_n.jpg,0,3,0,2,0,1.0
76881876_123674785769450_2553075255093679278_n.jpg,1,0,0,0,1,0.0
11376474_1574762846119553_883606427_n.jpg,0,0,1,0,0,0.0
161432177_342560370516251_8834438368692149617_n.jpg,5,0,0,0,0,0.0
106596304_140672321005470_8448925426733330877_n.jpg,1,0,0,0,0,0.0
42473418_1172726449548203_1120191838676044452_n.jpg,0,0,0,0,0,0.0
22426721_160110244580762_5099946473391390720_n.jpg,1,0,0,0,0,0.0
39051602_522537318192217_5666250564342644736_n.jpg,5,4,4,4,0,3.0
60089714_2387923421273496_7129789381347335547_n.jpg,0,1,1,0,1,1.0
21149332_167530310479685_4699254813840375808_n.jpg,5,0,0,0,0,0.0
57403943_135078474298319_3288105814445973616_n.jpg,0,0,0,0,0,0.0
29402258_2075629525785290_284413473075494912_n.jpg,0,0,0,0,0,0.0
129027537_378896020004572_7001893471043328240_n.jpg,5,4,4,4,2,4.0
70603049_966880616978787_1074426129440693623_n.jpg,0,0,0,0,0,0.0
23966985_129388757742298_3886161648657891328_n.jpg,1,2,1,1,2,2.0
121149277_1320825961588973_1850991360604940426_n.jpg,3,4,4,0,2,2.0
927091_341102066038625_490567380_n.jpg,1,0,0,0,0,0.0
11376536_444413242407979_2089326570_n.jpg,0,0,0,0,0,0.0
28764026_1792393004399224_3246639897297027072_n.jpg,1,1,2,2,2,2.0
25015669_390176731439415_5908239308245958656_n.jpg,2,1,1,0,1,1.0
160040906_263819398542503_6419183168862579072_n.jpg,1,1,1,1,1,1.0
30078094_962429067241067_912018820493737984_n.jpg,2,2,0,0,0,0.0
28753420_182095152410251_5292175663233499136_n.jpg,1,1,0,1,1,1.0
94128862_253852805786774_7643500410509759592_n.jpg,4,0,4,0,0,1.0
58423671_173950813599166_4499345246700495276_n.jpg,8,3,2,0,4,2.0
69958829_194925164858676_5947920108857323934_n.jpg,1,1,1,2,0,1.0
37067563_1638272416283950_4403289781409153024_n.jpg,1,1,1,1,1,1.0
1737614_685774791473836_117567237_n.jpg,0,0,0,0,0,0.0
158153114_435636784385822_6622109569519408606_n.jpg,0,2,1,0,0,1.0
66604834_656662878168385_7923600001539570188_n.jpg,0,0,0,0,0,0.0
23348096_131341077568943_5365581198397538304_n.jpg,2,1,1,2,1,1.0
21480500_491653101212108_4094932784781459456_n.jpg,0,0,0,0,0,0.0
139460121_184521650068661_4292280003214962213_n.jpg,4,0,0,0,0,0.0
32212466_436339703485967_3989501963413749760_n.jpg,1,4,4,4,4,4.0
11242406_1445745555719691_323370443_n.jpg,4,0,0,0,0,0.0
92644382_230078828052088_3944609721883263210_n.jpg,4,3,3,3,3,3.0
12677346_569065916591132_1136427583_n.jpg,0,0,0,0,0,0.0
21224819_1075205795947623_2865499963964522496_n.jpg,0,0,0,0,0,0.0
176278131_521203629038458_175510408263448603_n.jpg,2,1,1,1,2,1.0
34877030_2141066789446688_6693895178664542208_n.jpg,1,0,0,1,0,0.0
101251396_671002096811062_7541395714724197392_n.jpg,5,2,2,2,2,2.0
72383968_173445343806909_5585279307304291338_n.jpg,2,2,2,2,2,2.0
73398111_1330276803817797_1430318522209991364_n.jpg,0,0,0,0,0,0.0
149165319_205559821350704_2852707852603563145_n.jpg,6,1,0,0,0,0.0
26297809_117544932332720_7567467367479902208_n.jpg,1,1,1,1,0,1.0
38826845_274000293198304_1001232828899262464_n.jpg,1,0,0,0,0,0.0
30077453_164823384183434_7464333842514444288_n.jpg,9,1,1,0,0,0.0
95395426_159225695602708_4875755583379923607_n.jpg,0,0,0,0,0,0.0
20582505_1289558631169971_6369217302017081344_n.jpg,1,1,1,0,1,1.0
131294510_182383323621488_3530683650582456594_n.jpg,6,0,0,0,0,0.0
31292477_1998424540474023_3065628298743644160_n.jpg,1,1,1,1,1,1.0
14374348_1043543712419335_7322340127764643840_n.jpg,0,0,0,0,0,0.0
19122272_311497865956885_5048950020288544768_n.jpg,1,0,0,0,0,0.0
67126324_535557703757848_3261697201487136172_n.jpg,0,0,3,0,3,2.0
129719632_131066385459492_6144792030273090832_n.jpg,4,0,0,1,0,0.0
14156635_325563574462942_398706501_n.jpg,0,0,0,0,0,0.0
60632511_376857416511116_303581584914995683_n.jpg,0,1,1,0,1,1.0
21149824_769908873196892_1114663937388838912_n.jpg,0,1,1,0,2,1.0
14726288_1726850190971342_6504761547846320128_n.jpg,0,0,0,0,0,0.0
21224948_1805646909725950_3453818408007630848_n.jpg,0,1,0,0,0,0.0
13392876_1041552812594934_1860806704_n.jpg,0,0,0,0,0,0.0
121676481_354522532654727_4840593633098057605_n.jpg,3,0,0,0,0,0.0
26072264_1348303618607973_425438329102663680_n.jpg,0,1,0,0,0,0.0
23969382_551338461871255_4463456054113468416_n.jpg,1,2,1,1,2,2.0
22071201_1090198704449978_2604612805613060096_n.jpg,1,1,1,0,1,1.0
92503928_211050183492204_5180008657098114758_n.jpg,2,1,1,0,0,0.0
136991520_871488363637618_1235179942173421673_n.jpg,1,1,1,0,1,1.0
118814722_232547888175372_5806497450880636791_n.jpg,1,0,0,0,2,0.0
39887426_1135099643296175_7416686922736599040_n.jpg,0,1,1,1,1,1.0
36160194_644469219237468_6330153371869118464_n.jpg,1,1,0,0,0,0.0
21294987_1889727024678575_3205695978359226368_n.jpg,1,1,1,0,1,1.0
149116415_2653167248255748_8113162797432869599_n.jpg,2,4,4,0,0,2.0
91822974_646721392727282_4952286193514150496_n.jpg,4,3,3,3,3,3.0
49406688_128966461472698_9170627152049373476_n.jpg,7,0,0,0,2,0.0
125771108_435681430759949_5198311613088340539_n.jpg,2,1,1,4,0,2.0
126060293_200730721637635_6489628446159398683_n.jpg,2,2,2,2,2,2.0
159572892_454696149304048_4611869059394446368_n.jpg,6,4,4,4,0,3.0
119789506_177678127196482_6861478440580953847_n.jpg,5,0,0,0,0,0.0
21227477_164881980756631_8232863354746568704_n.jpg,2,2,2,2,2,2.0
12328081_196760880706774_2120181498_n.jpg,0,0,0,0,1,0.0
17437478_1679919375634450_7386580237078757376_n.jpg,0,0,0,0,0,0.0
28750738_205711796844741_3992717017017745408_n.jpg,1,0,0,0,1,0.0
66415364_706063799819768_8268392028093341067_n.jpg,2,0,0,0,0,0.0
30601721_208314043232667_8007250406314868736_n.jpg,0,0,0,0,0,0.0
71068843_475796913010775_2743632383501071727_n.jpg,1,1,1,0,1,1.0
59709989_393015098094495_7193863484796542525_n.jpg,3,0,0,0,0,0.0
11312045_1652474388305222_1755277817_n.jpg,0,0,0,0,0,0.0
73497452_550555652358454_5923454301829180734_n.jpg,6,0,0,0,0,0.0
11326090_1482261128735029_2146308945_n.jpg,2,2,0,0,2,1.0
69020390_556384404899979_6782120204749813690_n.jpg,0,0,0,0,0,0.0
11190000_1598863093689343_1215700866_n.jpg,1,1,1,1,1,1.0
72245575_412963839422574_2068455289196087777_n.jpg,0,0,0,0,2,0.0
129434063_204453404508450_6044113995496651201_n.jpg,0,0,0,0,0,0.0
118513017_1271568693182664_524510103062509042_n.jpg,5,3,2,4,2,3.0
96249933_2111323369014452_1667325512589760183_n.jpg,4,4,4,0,3,3.0
165215581_899758284138046_3819400948663144589_n.jpg,7,6,6,6,6,6.0
130406676_416891756112449_1122481128496507872_n.jpg,4,1,0,0,1,0.0
143004917_2398478573630731_7029843402172982053_n.jpg,1,1,1,0,1,1.0
19437117_267343987076768_9192987368028635136_n.jpg,2,1,1,0,1,1.0
170738717_1039034103292497_8609636706944647390_n.jpg,4,4,4,4,4,4.0
146350380_114477363870040_5929007909153132545_n.jpg,4,0,0,0,0,0.0
67632002_1456935021097980_1670040031031394851_n.jpg,1,1,1,0,1,1.0
10554185_842167525817139_285104567_n.jpg,0,0,0,0,0,0.0
117297028_2429068540724520_715340771434427170_n.jpg,8,6,6,6,0,4.0
23595700_142756553035679_4032102631626244096_n.jpg,0,2,0,0,4,2.0
1739735_963624043726273_618946259_n.jpg,0,0,0,0,1,0.0
27575407_329347004236202_6434499864318443520_n.jpg,8,2,2,2,2,2.0
21295096_897345860423404_4300668289559822336_n.jpg,0,0,0,0,0,0.0
38486455_227410784543176_5466107257307529216_n.jpg,8,1,1,0,0,0.0
17333878_626178037579872_8795829659108376576_n.jpg,1,2,0,0,0,0.0
21227373_277515716067002_8945161669080776704_n.jpg,1,1,0,1,1,1.0
82691165_188380739201873_8291338116482480853_n.jpg,7,1,1,1,2,1.0
96426492_660905188083423_4392466989588360183_n.jpg,1,0,0,0,0,0.0
21227545_1844494045860963_5062405736215085056_n.jpg,1,2,2,0,2,2.0
117665067_225379618776692_3717635931043556675_n.jpg,1,0,0,0,0,0.0
75379845_198287247877375_1592791385974291108_n.jpg,11,4,4,0,2,2.0
58468541_2212868468802492_5087696666415359427_n.jpg,1,1,1,0,1,1.0
50970101_2361013197462192_6641602571744840505_n.jpg,0,0,0,0,0,0.0
11364012_1599583203650482_1851356805_n.jpg,0,0,0,0,0,0.0
23823801_1264399386992914_670104602862944256_n.jpg,1,1,1,1,2,1.0
29092908_1860829054209549_2835734814106058752_n.jpg,1,1,1,0,1,1.0
176695488_163219589047153_4388762152446118353_n.jpg,9,8,4,0,6,4.0
11426681_1102608186421906_1504020310_n.jpg,0,0,0,0,0,0.0
38149988_311311206105801_6466377317747785728_n.jpg,6,0,0,2,0,0.0
18013265_697426997126671_910902644392853504_n.jpg,1,1,1,1,1,1.0
58978623_166421727695540_2659560513256881566_n.jpg,4,0,0,0,0,0.0
20759445_1710951955878926_4718144599699226624_n.jpg,0,0,0,0,2,0.0
41929058_318009088778207_2653440587380781019_n.jpg,1,1,0,0,0,0.0
21227168_1401933236568651_1098944799467110400_n.jpg,0,1,1,0,1,1.0
36085868_398952173945237_8608879692742656_n.jpg,1,1,0,0,0,0.0
30867804_181578729230976_5467037572993646592_n.jpg,0,0,0,0,0,0.0
18580823_1962319837334636_5925425813154430976_n.jpg,1,1,1,1,0,1.0
25037051_187146781867252_5346747264293404672_n.jpg,2,2,2,0,0,1.0
21295150_503802166624117_341867392328007680_n.jpg,0,0,0,0,1,0.0
97577857_601185867164891_2011689428153855753_n.jpg,1,0,1,2,1,1.0
11084810_945857115458541_884965644_n.jpg,0,0,0,0,0,0.0
132915005_251815529700973_6164202413130268442_n.jpg,3,0,0,0,2,0.0
19050934_694699467396903_7150995486982275072_n.jpg,0,0,0,0,0,0.0
21224249_213767825824048_1615860503135911936_n.jpg,1,1,1,0,1,1.0
34120944_313468489190321_6822932841098117120_n.jpg,0,0,0,0,2,0.0
12918371_1580815248898653_1911757478_n.jpg,0,0,0,0,0,0.0
17126969_154882841698085_5281251005894230016_n.jpg,2,0,0,0,0,0.0
12749785_547509078755530_399530828_n.jpg,0,0,0,0,0,0.0
10299675_1546418029013777_1904089873_n.jpg,1,0,2,0,0,0.0
124055858_192436458997612_422210437886603358_n.jpg,8,6,6,6,6,6.0
106569493_720737871831013_3912589338082194559_n.jpg,2,3,3,3,3,3.0
19932762_120656725210807_4080152080034037760_n.jpg,1,0,0,0,0,0.0
153098347_332523918160487_3193076427053968839_n.jpg,2,3,3,3,3,3.0
41732816_267499880565995_6537993791736137568_n.jpg,2,0,0,0,0,0.0
23101471_358324847954417_2007659956886568960_n.jpg,0,0,0,0,0,0.0
26863712_912858435547270_4985504462744322048_n.jpg,1,1,1,1,0,1.0
60290796_634221773708623_4826335519816086284_n.jpg,0,1,1,0,0,0.0
126175147_851156175690520_4364422080330218447_n.jpg,5,0,0,0,0,0.0
57488342_1928156140629364_8305999912201182480_n.jpg,0,0,0,0,0,0.0
135764517_1128054634324320_68509953196012220_n.jpg,3,0,0,0,0,0.0
44695287_331598664333869_1340955868576874820_n.jpg,3,3,3,2,3,3.0
38815742_1907916366170520_2299244728266260480_n.jpg,4,0,0,0,0,0.0
129042775_2834161820203152_5694998468767952808_n.jpg,0,0,0,0,0,0.0
18878967_1827231910929688_1525448310523953152_n.jpg,0,0,0,0,0,0.0
84249193_168606857733812_2223710688196916332_n.jpg,5,3,2,0,2,2.0
23595010_1718805904820483_8238247611648180224_n.jpg,0,0,0,0,0,0.0
18095180_166487150544207_2680475568876552192_n.jpg,1,1,1,1,1,1.0
21225006_168988676995629_4439783100616015872_n.jpg,2,2,2,2,2,2.0
13116684_1141034942622996_343597973_n.jpg,0,0,0,0,0,0.0
93169927_302895434026253_9012513634219158835_n.jpg,0,0,0,0,0,0.0
23824050_1979358798949106_8621048842625744896_n.jpg,1,2,2,1,2,2.0
15625138_367646216930720_4571451812770480128_n.jpg,1,0,0,0,0,0.0
66502711_439571003292518_6148804581170859965_n.jpg,0,0,0,0,0,0.0
118199422_117499763220462_1124087759214021748_n.jpg,1,2,2,4,2,2.0
28155540_2022595747994464_7535234836219297792_n.jpg,13,0,0,0,0,0.0
25017606_156002591836144_8273182222798815232_n.jpg,1,0,0,1,0,0.0
122015050_309254243657598_4687463148672622629_n.jpg,1,2,2,2,2,2.0
917388_774867652545485_321408195_n.jpg,0,0,1,0,2,1.0
89069292_845837695860299_5556612596445347667_n.jpg,2,1,2,0,2,1.0
21147680_972554676219663_4521142743413555200_n.jpg,0,0,0,0,1,0.0
117740710_780269056140780_7034698427026711150_n.jpg,2,0,0,2,0,0.0
40439804_289480458319454_4271652753228431360_n.jpg,0,0,0,0,0,0.0
14487267_1056018241162737_8661836609437564928_n.jpg,0,0,0,0,0,0.0
25018163_544112735943120_4816329875663093760_n.jpg,2,0,0,0,0,0.0
22860938_916856791795786_7623517910463414272_n.jpg,5,2,2,0,2,2.0
21911261_1733796493592576_6974042619638710272_n.jpg,1,0,0,0,0,0.0
13725516_1130653446980232_1122419257_n.jpg,0,0,0,0,0,0.0
11032843_775254055893312_1372830491_n.jpg,4,0,0,0,2,0.0
60158019_597997400720827_7821276434871578275_n.jpg,1,1,1,1,0,1.0
14659266_547913545403271_158381458820431872_n.jpg,0,0,0,0,0,0.0
11258128_382952955235625_1824784627_n.jpg,0,0,0,0,0,0.0
26153387_570794773270159_5980195828818509824_n.jpg,3,2,2,2,2,2.0
37949038_2006781099372437_9178722037881896960_n.jpg,0,2,1,1,2,2.0
13643458_1035840053190445_1806912914_n.jpg,0,0,0,0,0,0.0
10251383_1408998982704984_762694650_n.jpg,0,0,0,0,0,0.0
33423243_756995881356644_5112410481369284608_n.jpg,0,0,0,0,0,0.0
20347063_2006331882920556_5339796078768160768_n.jpg,1,0,0,0,0,0.0
18380734_1949810735250611_3694850190247723008_n.jpg,1,1,0,0,0,0.0
117257166_164646331824401_7108448325887152898_n.jpg,2,2,2,2,2,2.0
26066439_1763552957286078_8313693148903636992_n.jpg,5,4,4,4,4,4.0
28158199_1691810770874982_5392042680886755328_n.jpg,2,1,1,1,1,1.0
117896931_917312952110282_4085419422340487553_n.jpg,5,4,4,4,4,4.0
100088311_2633297536916758_3660296058622099993_n.jpg,6,0,0,0,0,0.0
81641663_1432573790243160_4315687894974205526_n.jpg,2,0,0,0,1,0.0
11271004_954109674652376_1891675526_n.jpg,0,1,1,0,0,0.0
16585514_1563162847042278_4834223216224370688_n.jpg,0,0,0,0,0,0.0
11352339_722228261239231_1633930253_n.jpg,3,0,0,0,0,0.0
26333581_1777207545630847_244278399558746112_n.jpg,14,2,0,2,3,2.0
95564791_693866728043022_7355345147971189832_n.jpg,3,1,0,0,0,0.0
65003002_116264436313879_5938547784003429925_n.jpg,1,1,1,0,1,1.0
47582153_221312258807300_9118732974243880429_n.jpg,1,1,0,0,0,0.0
57410793_853398585008121_7475807030798007427_n.jpg,1,1,1,1,1,1.0
147861734_101720921902065_3474872024028254538_n.jpg,4,0,0,0,0,0.0
72534165_106657070662841_4357484130510233208_n.jpg,1,1,1,0,1,1.0
11093104_1576421382610760_1047103864_n.jpg,0,1,0,0,0,0.0
21041310_302432446898781_8988754990134722560_n.jpg,0,0,0,0,0,0.0
20067044_1897835947142549_2558725216108806144_n.jpg,4,4,0,0,0,1.0
30918008_267775667097612_948384750970601472_n.jpg,1,2,2,2,2,2.0
25011190_1846195958754991_1233571013216698368_n.jpg,1,2,2,0,2,2.0
72923821_591015381636899_3330753365112216750_n.jpg,0,0,0,0,0,0.0
132791027_688332635202710_6466801273210143040_n.jpg,4,0,0,0,0,0.0
39812993_2093898470927895_4924229010192216580_n.jpg,2,1,0,0,0,0.0
17661897_287652768359693_6514144535264624640_n.jpg,1,0,0,0,0,0.0
43817635_291376468143526_2632778850649799417_n.jpg,1,0,0,1,0,0.0
47582679_346386606090577_7103352174976958464_n.jpg,1,1,1,1,0,1.0
39378697_1996607053716227_8352671450288619520_n.jpg,0,0,0,0,0,0.0
66342108_716202252172848_6033517137114775504_n.jpg,0,1,0,0,0,0.0
31779793_173123153353343_4651233201115627520_n.jpg,1,2,1,0,1,1.0
41706645_2182026098733678_2109780813435010320_n.jpg,1,0,0,0,1,0.0
83929186_1392303607618633_3527967903263655648_n.jpg,3,2,2,2,2,2.0
103730594_1180293595637989_2859473222424768564_n.jpg,1,0,0,0,0,0.0
16230146_1815731138687291_6390838687076188160_n.jpg,1,0,0,1,0,0.0
11380748_910335025695149_1925411329_n.jpg,0,0,0,0,0,0.0
15625161_1824883907724362_2908009334057205760_n.jpg,1,0,0,0,0,0.0
30904471_882022565313519_5986452277613821952_n.jpg,1,1,1,0,1,1.0
73457397_143293746969008_9170965857717314432_n.jpg,1,0,0,0,1,0.0
135052526_675916183096430_5646558179188761997_n.jpg,4,2,2,0,2,2.0
57648987_2455326634535892_1987101713244946552_n.jpg,3,0,1,0,0,0.0
96397758_113942050312768_1268790973239580617_n.jpg,2,0,0,0,0,0.0
12547467_1585696698343631_691505438_n.jpg,0,0,0,0,0,0.0
132458031_452456665778905_657265043149262093_n.jpg,8,0,0,0,0,0.0
92130148_649145622542174_2414050170874159766_n.jpg,0,0,0,0,0,0.0
120347642_2779534128992809_927052391490623411_n.jpg,2,4,4,4,2,4.0
27578702_686998981690504_6584756052468695040_n.jpg,1,1,0,0,0,0.0
119235626_185217676466749_2400028002190885637_n.jpg,3,2,2,2,2,2.0
91390208_876819459412368_682472982805304986_n.jpg,1,1,1,0,1,1.0
83328801_175667603706000_4977971899948805605_n.jpg,1,2,2,2,2,2.0
53070166_413617292781723_8648474741695569469_n.jpg,2,1,1,1,1,1.0
14272216_1786104245012190_555462878_n.jpg,0,2,0,0,1,1.0
25006407_1479014098819975_2066797597808394240_n.jpg,1,0,0,0,0,0.0
164882341_1392058937821923_1996410057687474059_n.jpg,0,1,1,1,1,1.0
21149332_1498213913606935_4762019348485242880_n.jpg,2,2,2,2,2,2.0
82797996_113586256762343_2827439211952312627_n.jpg,4,4,2,2,2,2.0
95983615_242215960197355_1727068167731187243_n.jpg,14,0,0,0,1,0.0
51861663_119762812462379_9205327986131715746_n.jpg,3,2,0,0,0,0.0
11378983_1118873331472670_1599987762_n.jpg,0,0,0,0,0,0.0
97238113_1149833722020825_6085182310571587192_n.jpg,3,2,2,0,2,2.0
21294531_1417071971740199_3917875876150116352_n.jpg,0,1,1,0,1,1.0
90514374_118213659797100_6731284967464820823_n.jpg,1,0,0,0,1,0.0
13696702_1053958244718084_632010472_n.jpg,0,0,0,0,0,0.0
158325743_436935390873648_8534192426575582602_n.jpg,6,4,1,4,2,3.0
43459071_335600947251250_4907426398653976169_n.jpg,1,3,0,0,2,1.0
14733463_653676774800740_6627251158974988288_n.jpg,0,0,0,0,0,0.0
135244034_846102682819943_199627963169940995_n.jpg,2,4,4,0,4,3.0
84177243_3480222635426706_5429498392710831184_n.jpg,4,1,0,0,0,0.0
27580882_187051331885537_5617209914792345600_n.jpg,1,1,0,0,1,0.0
1741144_616091951772506_846378131_n.jpg,1,1,1,0,0,0.0
20634902_125541328069148_6930712945152229376_n.jpg,0,0,0,0,0,0.0
30591445_1374881785944644_7197321536812875776_n.jpg,0,0,0,0,0,0.0
95488217_111424407037110_3731697273248344932_n.jpg,2,2,2,0,1,1.0
115754018_2626272017623237_6988241206882671673_n.jpg,3,0,0,0,0,0.0
99155129_885426598641270_3684570238774706940_n.jpg,0,0,0,0,0,0.0
106913078_947391229058149_2519620270333324043_n.jpg,0,1,0,0,0,0.0
21224225_124869851501760_8940403081540009984_n.jpg,0,0,0,0,0,0.0
22709282_189562474922957_5262641621270265856_n.jpg,2,1,1,1,0,1.0
83852589_128999681934729_7619075346631607690_n.jpg,2,2,0,0,0,0.0
128947361_699052757415311_280861248798733140_n.jpg,6,0,0,0,1,0.0
127963330_416750669710120_3363191621386124857_n.jpg,1,1,0,0,1,0.0
11356002_1438858583084385_2090812027_n.jpg,0,0,0,0,0,0.0
17932459_423577497995747_6748199297751187456_n.jpg,2,1,0,0,0,0.0
120077397_172375874421681_594064886325435986_n.jpg,2,0,0,0,0,0.0
149969159_265764978403917_3755267771124802248_n.jpg,2,1,1,0,0,0.0
139957293_427278245287737_6199042323202263038_n.jpg,6,8,8,8,2,6.0
138876712_737185070551172_1960455203463797343_n.jpg,6,0,0,0,0,0.0
36722605_231283034369362_1648512399298265088_n.jpg,1,0,0,0,0,0.0
